clientID;descriptionID;frameNr;sizeInBytes;entryTimestamp;completedTimestamp;isSender
0;2;135;0;1751357206799;1751357206801;true
0;1;135;0;1751357206799;1751357206801;true
0;0;135;0;1751357206799;1751357206802;true
0;2;136;0;1751357206830;1751357206833;true
0;1;136;0;1751357206830;1751357206834;true
0;0;136;0;1751357206830;1751357206835;true
0;2;137;0;1751357206869;1751357206872;true
0;1;137;0;1751357206870;1751357206873;true
0;0;137;0;1751357206869;1751357206873;true
0;1;138;0;1751357206901;1751357206904;true
0;2;138;0;1751357206901;1751357206904;true
0;0;138;0;1751357206901;1751357206905;true
0;2;139;0;1751357206935;1751357206936;true
0;1;139;0;1751357206935;1751357206938;true
0;0;139;0;1751357206935;1751357206939;true
0;2;140;0;1751357206966;1751357206967;true
0;1;140;0;1751357206966;1751357206968;true
0;0;140;0;1751357206966;1751357206969;true
0;2;141;0;1751357206997;1751357206999;true
0;1;141;0;1751357206997;1751357207000;true
0;0;141;0;1751357206997;1751357207001;true
0;2;142;0;1751357207027;1751357207030;true
0;1;142;0;1751357207027;1751357207030;true
0;0;142;0;1751357207027;1751357207031;true
0;2;143;0;1751357207068;1751357207069;true
0;1;143;0;1751357207068;1751357207071;true
0;0;143;0;1751357207068;1751357207072;true
0;1;144;0;1751357207087;1751357207088;true
0;2;144;0;1751357207087;1751357207089;true
0;0;144;0;1751357207087;1751357207089;true
0;2;145;0;1751357207126;1751357207127;true
0;1;145;0;1751357207126;1751357207128;true
0;0;145;0;1751357207126;1751357207130;true
0;2;146;0;1751357207153;1751357207157;true
0;1;146;0;1751357207153;1751357207157;true
0;0;146;0;1751357207153;1751357207157;true
0;2;147;0;1751357207185;1751357207188;true
0;1;147;0;1751357207185;1751357207189;true
0;0;147;0;1751357207185;1751357207189;true
0;2;148;0;1751357207218;1751357207220;true
0;1;148;0;1751357207218;1751357207221;true
0;0;148;0;1751357207218;1751357207221;true
0;2;149;0;1751357207251;1751357207254;true
0;1;149;0;1751357207251;1751357207256;true
0;0;149;0;1751357207251;1751357207256;true
0;1;150;0;1751357207297;1751357207299;true
0;2;150;0;1751357207297;1751357207300;true
0;0;150;0;1751357207297;1751357207301;true
0;2;151;0;1751357207327;1751357207331;true
0;1;151;0;1751357207327;1751357207331;true
0;0;151;0;1751357207327;1751357207331;true
0;1;152;0;1751357207365;1751357207368;true
0;2;152;0;1751357207365;1751357207368;true
0;0;152;0;1751357207365;1751357207369;true
0;2;153;0;1751357207397;1751357207399;true
0;1;153;0;1751357207397;1751357207399;true
0;0;153;0;1751357207397;1751357207401;true
0;2;154;0;1751357207428;1751357207430;true
0;1;154;0;1751357207428;1751357207430;true
0;0;154;0;1751357207428;1751357207431;true
0;2;155;0;1751357207464;1751357207465;true
0;1;155;0;1751357207464;1751357207467;true
0;0;155;0;1751357207464;1751357207468;true
0;2;156;0;1751357207496;1751357207498;true
0;1;156;0;1751357207496;1751357207498;true
0;0;156;0;1751357207496;1751357207499;true
0;2;157;0;1751357207526;1751357207528;true
0;1;157;0;1751357207526;1751357207529;true
0;0;157;0;1751357207526;1751357207529;true
