clientID;descriptionID;frameNr;sizeInBytes;entryTimestamp;completedTimestamp;isSender
0;2;191;50722;1751357208642;1751357208659;false
1;2;32;0;1751357208658;1751357208661;true
1;1;32;0;1751357208658;1751357208661;true
1;0;32;0;1751357208658;1751357208662;true
1;2;33;0;1751357208677;1751357208680;true
0;2;192;50839;1751357208677;1751357208682;false
1;0;33;0;1751357208677;1751357208682;true
1;1;33;0;1751357208677;1751357208682;true
0;2;193;50868;1751357208722;1751357208724;false
1;2;34;0;1751357208722;1751357208725;true
1;1;34;0;1751357208722;1751357208725;true
1;0;34;0;1751357208722;1751357208726;true
0;2;194;51155;1751357208738;1751357208743;false
1;2;35;0;1751357208743;1751357208745;true
1;1;35;0;1751357208743;1751357208746;true
1;0;35;0;1751357208743;1751357208746;true
1;2;36;0;1751357208775;1751357208777;true
1;1;36;0;1751357208775;1751357208779;true
1;0;36;0;1751357208775;1751357208779;true
0;2;195;50645;1751357208772;1751357208786;false
0;2;196;50829;1751357208816;1751357208818;false
1;1;37;0;1751357208816;1751357208819;true
1;2;37;0;1751357208816;1751357208820;true
1;0;37;0;1751357208816;1751357208820;true
1;2;38;0;1751357208841;1751357208843;true
1;1;38;0;1751357208841;1751357208845;true
1;0;38;0;1751357208841;1751357208845;true
0;2;197;51696;1751357208837;1751357208850;false
0;2;198;51550;1751357208877;1751357208877;false
1;2;39;0;1751357208877;1751357208879;true
1;1;39;0;1751357208877;1751357208880;true
1;0;39;0;1751357208877;1751357208880;true
1;2;40;0;1751357208907;1751357208910;true
1;1;40;0;1751357208908;1751357208911;true
1;0;40;0;1751357208907;1751357208912;true
0;2;199;50993;1751357208907;1751357208924;false
0;2;200;51096;1751357208937;1751357208950;false
1;1;41;0;1751357208950;1751357208952;true
1;2;41;0;1751357208950;1751357208953;true
1;0;41;0;1751357208950;1751357208954;true
1;1;42;0;1751357208981;1751357208986;true
1;2;42;0;1751357208981;1751357208987;true
1;0;42;0;1751357208981;1751357208987;true
0;2;201;51581;1751357208982;1751357208994;false
1;2;43;0;1751357209008;1751357209012;true
1;1;43;0;1751357209008;1751357209013;true
1;0;43;0;1751357209008;1751357209014;true
0;2;202;51937;1751357209012;1751357209023;false
1;2;44;0;1751357209039;1751357209042;true
1;1;44;0;1751357209039;1751357209043;true
1;0;44;0;1751357209039;1751357209044;true
0;2;203;51404;1751357209042;1751357209055;false
1;2;45;0;1751357209074;1751357209076;true
1;1;45;0;1751357209073;1751357209078;true
0;2;204;50747;1751357209077;1751357209078;false
1;0;45;0;1751357209073;1751357209079;true
1;2;46;0;1751357209106;1751357209107;true
1;1;46;0;1751357209106;1751357209109;true
1;0;46;0;1751357209106;1751357209112;true
0;2;205;50161;1751357209107;1751357209112;false
0;2;206;50710;1751357209137;1751357209152;false
1;2;47;0;1751357209152;1751357209154;true
1;1;47;0;1751357209152;1751357209155;true
1;0;47;0;1751357209152;1751357209155;true
0;2;207;50677;1751357209183;1751357209184;false
1;2;48;0;1751357209183;1751357209185;true
1;1;48;0;1751357209183;1751357209186;true
1;0;48;0;1751357209183;1751357209187;true
0;2;208;50566;1751357209202;1751357209202;false
1;2;49;0;1751357209205;1751357209208;true
1;1;49;0;1751357209205;1751357209208;true
1;0;49;0;1751357209205;1751357209209;true
0;2;209;50616;1751357209242;1751357209242;false
1;2;50;0;1751357209239;1751357209242;true
1;1;50;0;1751357209239;1751357209243;true
1;0;50;0;1751357209239;1751357209244;true
1;2;51;0;1751357209270;1751357209272;true
1;1;51;0;1751357209270;1751357209274;true
1;0;51;0;1751357209270;1751357209275;true
0;2;210;50682;1751357209272;1751357209284;false
1;2;52;0;1751357209303;1751357209306;true
1;1;52;0;1751357209304;1751357209307;true
0;2;211;50562;1751357209307;1751357209307;false
1;0;52;0;1751357209304;1751357209309;true
1;1;53;0;1751357209337;1751357209340;true
1;2;53;0;1751357209337;1751357209340;true
1;0;53;0;1751357209337;1751357209341;true
0;2;212;50086;1751357209352;1751357209353;false
0;2;213;50515;1751357209372;1751357209372;false
1;2;54;0;1751357209372;1751357209373;true
1;1;54;0;1751357209372;1751357209374;true
1;0;54;0;1751357209372;1751357209375;true
0;2;214;50278;1751357209402;1751357209403;false
1;2;55;0;1751357209402;1751357209405;true
1;1;55;0;1751357209402;1751357209405;true
1;0;55;0;1751357209402;1751357209406;true
0;2;215;50229;1751357209432;1751357209446;false
1;1;56;0;1751357209446;1751357209448;true
1;2;56;0;1751357209446;1751357209448;true
1;0;56;0;1751357209446;1751357209449;true
0;2;216;50411;1751357209477;1751357209478;false
1;2;57;0;1751357209477;1751357209480;true
1;1;57;0;1751357209477;1751357209482;true
1;0;57;0;1751357209477;1751357209482;true
1;2;58;0;1751357209507;1751357209510;true
1;1;58;0;1751357209507;1751357209511;true
1;0;58;0;1751357209507;1751357209512;true
0;2;217;51101;1751357209512;1751357209513;false
1;2;59;0;1751357209538;1751357209541;true
0;2;218;50441;1751357209542;1751357209542;false
1;1;59;0;1751357209538;1751357209543;true
1;0;59;0;1751357209538;1751357209544;true
1;2;60;0;1751357209569;1751357209573;true
1;1;60;0;1751357209569;1751357209574;true
1;0;60;0;1751357209569;1751357209575;true
0;2;219;51360;1751357209572;1751357209583;false
1;1;61;0;1751357209602;1751357209605;true
1;2;61;0;1751357209602;1751357209607;true
1;0;61;0;1751357209602;1751357209607;true
0;2;220;50865;1751357209607;1751357209608;false
1;2;62;0;1751357209635;1751357209640;true
1;1;62;0;1751357209635;1751357209641;true
1;0;62;0;1751357209635;1751357209641;true
0;2;221;50271;1751357209637;1751357209652;false
1;2;63;0;1751357209667;1751357209669;true
1;1;63;0;1751357209667;1751357209670;true
0;2;222;50905;1751357209672;1751357209672;false
1;0;63;0;1751357209667;1751357209673;true
1;2;64;0;1751357209701;1751357209704;true
1;1;64;0;1751357209701;1751357209705;true
1;0;64;0;1751357209701;1751357209706;true
0;2;223;50431;1751357209702;1751357209717;false
1;1;65;0;1751357209732;1751357209734;true
1;2;65;0;1751357209732;1751357209736;true
1;0;65;0;1751357209732;1751357209737;true
0;2;224;49758;1751357209737;1751357209738;false
0;2;225;50561;1751357209767;1751357209767;false
1;2;66;0;1751357209767;1751357209768;true
1;1;66;0;1751357209767;1751357209770;true
1;0;66;0;1751357209767;1751357209771;true
0;2;226;50281;1751357209797;1751357209797;false
1;2;67;0;1751357209810;1751357209812;true
1;1;67;0;1751357209810;1751357209813;true
1;0;67;0;1751357209810;1751357209814;true
0;2;227;48031;1751357209827;1751357209841;false
1;2;68;0;1751357209840;1751357209842;true
1;1;68;0;1751357209840;1751357209842;true
1;0;68;0;1751357209840;1751357209843;true
1;1;69;0;1751357209867;1751357209871;true
1;2;69;0;1751357209867;1751357209872;true
0;2;228;50634;1751357209872;1751357209873;false
1;0;69;0;1751357209867;1751357209873;true
1;2;70;0;1751357209899;1751357209901;true
0;2;229;50811;1751357209902;1751357209902;false
1;1;70;0;1751357209899;1751357209903;true
1;0;70;0;1751357209899;1751357209905;true
1;2;71;0;1751357209930;1751357209930;true
0;2;230;50544;1751357209933;1751357209933;false
1;1;71;0;1751357209930;1751357209935;true
1;0;71;0;1751357209930;1751357209935;true
0;2;231;51037;1751357209962;1751357209978;false
1;2;72;0;1751357209978;1751357209981;true
1;1;72;0;1751357209978;1751357209981;true
1;0;72;0;1751357209978;1751357209982;true
0;2;232;50873;1751357209998;1751357209998;false
1;1;73;0;1751357209996;1751357209999;true
1;2;73;0;1751357209996;1751357209999;true
1;0;73;0;1751357209996;1751357209999;true
0;2;233;50631;1751357210027;1751357210042;false
1;2;74;0;1751357210041;1751357210045;true
1;1;74;0;1751357210041;1751357210045;true
1;0;74;0;1751357210041;1751357210046;true
1;2;75;0;1751357210065;1751357210067;true
1;0;75;0;1751357210065;1751357210070;true
1;1;75;0;1751357210065;1751357210070;true
0;2;234;51345;1751357210067;1751357210082;false
1;2;76;0;1751357210096;1751357210099;true
1;1;76;0;1751357210096;1751357210102;true
1;0;76;0;1751357210096;1751357210102;true
0;2;235;51260;1751357210097;1751357210128;false
1;1;77;0;1751357210128;1751357210131;true
1;2;77;0;1751357210128;1751357210132;true
1;0;77;0;1751357210128;1751357210133;true
0;2;236;51215;1751357210132;1751357210160;false
1;1;78;0;1751357210162;1751357210165;true
1;2;78;0;1751357210162;1751357210165;true
1;0;78;0;1751357210162;1751357210166;true
0;2;237;50882;1751357210160;1751357210175;false
1;2;79;0;1751357210197;1751357210200;true
1;1;79;0;1751357210197;1751357210202;true
0;2;238;49898;1751357210202;1751357210203;false
1;0;79;0;1751357210197;1751357210203;true
1;0;80;0;1751357210230;1751357210234;true
1;1;80;0;1751357210230;1751357210235;true
1;2;80;0;1751357210230;1751357210235;true
0;2;239;50461;1751357210232;1751357210237;false
1;2;81;0;1751357210262;1751357210264;true
1;1;81;0;1751357210262;1751357210265;true
1;0;81;0;1751357210262;1751357210266;true
0;2;240;49873;1751357210277;1751357210278;false
1;2;82;0;1751357210293;1751357210295;true
1;1;82;0;1751357210293;1751357210296;true
0;2;241;49984;1751357210297;1751357210298;false
1;0;82;0;1751357210293;1751357210298;true
0;2;242;49913;1751357210327;1751357210327;false
1;2;83;0;1751357210327;1751357210329;true
1;1;83;0;1751357210327;1751357210330;true
1;0;83;0;1751357210327;1751357210331;true
0;2;243;50687;1751357210357;1751357210372;false
1;2;84;0;1751357210371;1751357210374;true
1;1;84;0;1751357210371;1751357210374;true
1;0;84;0;1751357210371;1751357210375;true
0;2;244;50766;1751357210397;1751357210399;false
1;2;85;0;1751357210397;1751357210400;true
1;1;85;0;1751357210397;1751357210400;true
1;0;85;0;1751357210397;1751357210401;true
1;1;86;0;1751357210428;1751357210431;true
1;2;86;0;1751357210428;1751357210432;true
1;0;86;0;1751357210428;1751357210433;true
0;2;245;50604;1751357210432;1751357210445;false
1;2;87;0;1751357210460;1751357210462;true
1;1;87;0;1751357210460;1751357210464;true
1;0;87;0;1751357210460;1751357210465;true
0;2;246;50351;1751357210462;1751357210476;false
1;2;88;0;1751357210492;1751357210494;true
1;1;88;0;1751357210492;1751357210496;true
1;0;88;0;1751357210492;1751357210496;true
0;2;247;50324;1751357210509;1751357210510;false
1;2;89;0;1751357210529;1751357210532;true
1;1;89;0;1751357210529;1751357210533;true
1;0;89;0;1751357210529;1751357210535;true
0;2;248;51097;1751357210532;1751357210544;false
1;2;90;0;1751357210560;1751357210561;true
1;1;90;0;1751357210560;1751357210564;true
1;0;90;0;1751357210560;1751357210565;true
0;2;249;50915;1751357210562;1751357210575;false
1;1;91;0;1751357210596;1751357210598;true
1;2;91;0;1751357210596;1751357210599;true
1;0;91;0;1751357210596;1751357210601;true
0;2;250;51261;1751357210597;1751357210614;false
1;2;92;0;1751357210629;1751357210632;true
0;2;251;51404;1751357210632;1751357210632;false
1;1;92;0;1751357210629;1751357210633;true
1;0;92;0;1751357210629;1751357210633;true
1;2;93;0;1751357210661;1751357210663;true
1;1;93;0;1751357210661;1751357210664;true
1;0;93;0;1751357210661;1751357210665;true
0;2;252;52466;1751357210662;1751357210677;false
1;1;94;0;1751357210693;1751357210696;true
1;2;94;0;1751357210693;1751357210697;true
0;2;253;53021;1751357210697;1751357210698;false
1;0;94;0;1751357210693;1751357210698;true
1;2;95;0;1751357210728;1751357210730;true
0;2;254;53264;1751357210732;1751357210732;false
1;1;95;0;1751357210728;1751357210733;true
1;0;95;0;1751357210728;1751357210733;true
1;2;96;0;1751357210761;1751357210764;true
1;1;96;0;1751357210761;1751357210766;true
1;0;96;0;1751357210761;1751357210766;true
0;2;255;54549;1751357210762;1751357210777;false
1;2;97;0;1751357210792;1751357210795;true
1;1;97;0;1751357210792;1751357210797;true
1;0;97;0;1751357210792;1751357210797;true
0;2;256;55054;1751357210797;1751357210797;false
1;2;98;0;1751357210824;1751357210827;true
0;2;257;55423;1751357210827;1751357210828;false
1;1;98;0;1751357210824;1751357210828;true
1;0;98;0;1751357210824;1751357210828;true
1;2;99;0;1751357210856;1751357210858;true
1;1;99;0;1751357210856;1751357210860;true
1;0;99;0;1751357210856;1751357210861;true
0;2;258;56079;1751357210857;1751357210873;false
1;2;100;0;1751357210887;1751357210891;true
1;1;100;0;1751357210887;1751357210892;true
0;2;259;56345;1751357210892;1751357210893;false
1;0;100;0;1751357210887;1751357210893;true
1;1;101;0;1751357210926;1751357210929;true
1;2;101;0;1751357210926;1751357210929;true
1;0;101;0;1751357210926;1751357210931;true
0;2;260;55819;1751357210927;1751357210944;false
1;1;102;0;1751357210959;1751357210962;true
0;2;261;55811;1751357210962;1751357210963;false
1;2;102;0;1751357210959;1751357210963;true
1;0;102;0;1751357210959;1751357210964;true
1;1;103;0;1751357210989;1751357210992;true
1;2;103;0;1751357210989;1751357210993;true
0;2;262;55487;1751357210992;1751357210993;false
1;0;103;0;1751357210989;1751357210994;true
1;2;104;0;1751357211021;1751357211024;true
1;1;104;0;1751357211021;1751357211025;true
1;0;104;0;1751357211021;1751357211026;true
0;2;263;54693;1751357211022;1751357211052;false
1;2;105;0;1751357211052;1751357211055;true
1;1;105;0;1751357211052;1751357211057;true
1;0;105;0;1751357211052;1751357211058;true
0;2;264;55620;1751357211057;1751357211077;false
1;2;106;0;1751357211093;1751357211094;true
1;1;106;0;1751357211092;1751357211097;true
0;2;265;55823;1751357211097;1751357211098;false
1;0;106;0;1751357211092;1751357211098;true
1;2;107;0;1751357211125;1751357211129;true
1;1;107;0;1751357211125;1751357211130;true
1;0;107;0;1751357211125;1751357211131;true
0;2;266;55829;1751357211127;1751357211141;false
1;2;108;0;1751357211157;1751357211160;true
1;1;108;0;1751357211157;1751357211161;true
1;0;108;0;1751357211157;1751357211162;true
0;2;267;55983;1751357211162;1751357211172;false
1;1;109;0;1751357211188;1751357211191;true
1;2;109;0;1751357211188;1751357211191;true
0;2;268;55207;1751357211192;1751357211193;false
1;0;109;0;1751357211188;1751357211193;true
1;2;110;0;1751357211220;1751357211222;true
1;1;110;0;1751357211220;1751357211225;true
1;0;110;0;1751357211220;1751357211225;true
0;2;269;55146;1751357211222;1751357211236;false
1;1;111;0;1751357211258;1751357211260;true
1;2;111;0;1751357211258;1751357211262;true
0;2;270;54362;1751357211262;1751357211263;false
1;0;111;0;1751357211258;1751357211263;true
1;2;112;0;1751357211291;1751357211292;true
1;0;112;0;1751357211291;1751357211296;true
1;1;112;0;1751357211291;1751357211296;true
0;2;271;54492;1751357211292;1751357211307;false
1;1;113;0;1751357211322;1751357211327;true
1;2;113;0;1751357211322;1751357211327;true
1;0;113;0;1751357211322;1751357211328;true
0;2;272;54007;1751357211327;1751357211328;false
1;2;114;0;1751357211353;1751357211354;true
0;2;273;53565;1751357211357;1751357211357;false
1;1;114;0;1751357211353;1751357211358;true
1;0;114;0;1751357211353;1751357211358;true
1;1;115;0;1751357211384;1751357211387;true
1;2;115;0;1751357211384;1751357211388;true
1;0;115;0;1751357211384;1751357211389;true
0;2;274;53745;1751357211387;1751357211401;false
1;2;116;0;1751357211424;1751357211427;true
0;2;275;52908;1751357211427;1751357211427;false
1;1;116;0;1751357211424;1751357211428;true
1;0;116;0;1751357211424;1751357211429;true
1;2;117;0;1751357211457;1751357211458;true
1;1;117;0;1751357211457;1751357211461;true
1;0;117;0;1751357211457;1751357211462;true
0;2;276;53842;1751357211462;1751357211462;false
1;2;118;0;1751357211489;1751357211492;true
1;1;118;0;1751357211489;1751357211494;true
1;0;118;0;1751357211489;1751357211494;true
0;2;277;54119;1751357211492;1751357211504;false
1;2;119;0;1751357211521;1751357211526;true
1;1;119;0;1751357211521;1751357211527;true
1;0;119;0;1751357211521;1751357211527;true
0;2;278;53818;1751357211522;1751357211540;false
1;1;120;0;1751357211556;1751357211559;true
1;2;120;0;1751357211556;1751357211560;true
1;0;120;0;1751357211556;1751357211561;true
0;2;279;54264;1751357211557;1751357211572;false
1;1;121;0;1751357211587;1751357211589;true
1;2;121;0;1751357211587;1751357211590;true
1;0;121;0;1751357211587;1751357211591;true
0;2;280;54007;1751357211603;1751357211604;false
1;1;122;0;1751357211621;1751357211627;true
1;2;122;0;1751357211621;1751357211627;true
1;0;122;0;1751357211621;1751357211627;true
0;2;281;54572;1751357211622;1751357211638;false
1;2;123;0;1751357211653;1751357211656;true
1;1;123;0;1751357211653;1751357211656;true
0;2;282;54669;1751357211657;1751357211657;false
1;0;123;0;1751357211653;1751357211657;true
1;2;124;0;1751357211685;1751357211687;true
1;1;124;0;1751357211685;1751357211687;true
1;0;124;0;1751357211685;1751357211689;true
0;2;283;55202;1751357211687;1751357211701;false
1;1;125;0;1751357211717;1751357211720;true
1;2;125;0;1751357211717;1751357211720;true
1;0;125;0;1751357211717;1751357211721;true
0;2;284;56074;1751357211732;1751357211733;false
1;2;126;0;1751357211748;1751357211750;true
1;1;126;0;1751357211748;1751357211751;true
1;0;126;0;1751357211748;1751357211753;true
0;2;285;55374;1751357211752;1751357211753;false
1;2;127;0;1751357211787;1751357211789;true
1;1;127;0;1751357211787;1751357211790;true
1;0;127;0;1751357211787;1751357211791;true
0;2;286;54882;1751357211792;1751357211792;false
1;1;128;0;1751357211820;1751357211823;true
1;2;128;0;1751357211820;1751357211825;true
1;0;128;0;1751357211820;1751357211825;true
0;2;287;55413;1751357211822;1751357211836;false
1;2;129;0;1751357211851;1751357211853;true
1;1;129;0;1751357211851;1751357211854;true
1;0;129;0;1751357211851;1751357211856;true
0;2;288;55981;1751357211852;1751357211868;false
1;1;130;0;1751357211883;1751357211887;true
1;2;130;0;1751357211883;1751357211887;true
0;2;289;56002;1751357211887;1751357211888;false
1;0;130;0;1751357211883;1751357211888;true
1;2;131;0;1751357211915;1751357211917;true
0;2;290;55925;1751357211917;1751357211918;false
1;1;131;0;1751357211915;1751357211920;true
1;0;131;0;1751357211915;1751357211921;true
0;2;291;56420;1751357211951;1751357211951;false
1;2;132;0;1751357211951;1751357211952;true
1;1;132;0;1751357211951;1751357211953;true
1;0;132;0;1751357211951;1751357211954;true
0;2;292;56042;1751357211973;1751357211973;false
1;2;133;0;1751357211986;1751357211988;true
1;1;133;0;1751357211986;1751357211988;true
1;0;133;0;1751357211986;1751357211989;true
1;2;134;0;1751357212017;1751357212020;true
1;1;134;0;1751357212017;1751357212020;true
1;0;134;0;1751357212017;1751357212021;true
0;2;293;56045;1751357212022;1751357212022;false
1;2;135;0;1751357212049;1751357212052;true
1;1;135;0;1751357212049;1751357212054;true
1;0;135;0;1751357212049;1751357212054;true
0;2;294;55624;1751357212052;1751357212081;false
1;2;136;0;1751357212081;1751357212082;true
1;1;136;0;1751357212081;1751357212085;true
1;0;136;0;1751357212081;1751357212085;true
0;2;295;56236;1751357212082;1751357212097;false
1;2;137;0;1751357212112;1751357212116;true
1;1;137;0;1751357212112;1751357212117;true
1;0;137;0;1751357212112;1751357212117;true
0;2;296;55910;1751357212112;1751357212137;false
0;2;297;55229;1751357212137;1751357212152;false
1;2;138;0;1751357212152;1751357212153;true
1;1;138;0;1751357212152;1751357212154;true
1;0;138;0;1751357212152;1751357212155;true
0;2;298;54652;1751357212172;1751357212172;false
1;2;139;0;1751357212184;1751357212185;true
1;1;139;0;1751357212184;1751357212186;true
1;0;139;0;1751357212184;1751357212187;true
1;2;140;0;1751357212215;1751357212218;true
1;1;140;0;1751357212215;1751357212221;true
1;0;140;0;1751357212215;1751357212221;true
0;2;299;55161;1751357212217;1751357212231;false
1;2;141;0;1751357212247;1751357212248;true
1;0;141;0;1751357212248;1751357212251;true
1;1;141;0;1751357212248;1751357212252;true
0;2;300;55053;1751357212252;1751357212253;false
0;2;301;54738;1751357212272;1751357212273;false
1;2;142;0;1751357212273;1751357212274;true
1;1;142;0;1751357212273;1751357212276;true
1;0;142;0;1751357212273;1751357212276;true
0;2;302;54008;1751357212317;1751357212319;false
1;2;143;0;1751357212317;1751357212320;true
1;1;143;0;1751357212317;1751357212321;true
1;0;143;0;1751357212317;1751357212322;true
0;2;303;54923;1751357212351;1751357212353;false
1;2;144;0;1751357212351;1751357212353;true
1;1;144;0;1751357212351;1751357212355;true
1;0;144;0;1751357212351;1751357212355;true
0;2;304;54497;1751357212385;1751357212386;false
1;2;145;0;1751357212385;1751357212387;true
1;1;145;0;1751357212385;1751357212388;true
1;0;145;0;1751357212385;1751357212389;true
0;2;305;54963;1751357212402;1751357212418;false
1;2;146;0;1751357212417;1751357212419;true
1;1;146;0;1751357212417;1751357212420;true
1;0;146;0;1751357212417;1751357212420;true
0;2;306;55758;1751357212437;1751357212438;false
1;1;147;0;1751357212438;1751357212440;true
1;2;147;0;1751357212438;1751357212441;true
1;0;147;0;1751357212438;1751357212441;true
0;2;307;55872;1751357212472;1751357212473;false
1;1;148;0;1751357212472;1751357212474;true
1;2;148;0;1751357212472;1751357212476;true
1;0;148;0;1751357212472;1751357212476;true
1;2;149;0;1751357212518;1751357212518;true
1;1;149;0;1751357212519;1751357212519;true
0;2;308;55798;1751357212503;1751357212519;false
1;0;149;0;1751357212518;1751357212522;true
1;2;150;0;1751357212537;1751357212538;true
0;2;309;55651;1751357212537;1751357212538;false
1;1;150;0;1751357212538;1751357212540;true
1;0;150;0;1751357212538;1751357212540;true
0;2;310;55683;1751357212567;1751357212581;false
1;2;151;0;1751357212580;1751357212582;true
1;1;151;0;1751357212580;1751357212583;true
1;0;151;0;1751357212580;1751357212583;true
1;2;152;0;1751357212603;1751357212606;true
1;1;152;0;1751357212603;1751357212607;true
1;0;152;0;1751357212603;1751357212608;true
0;2;311;56025;1751357212602;1751357212617;false
1;2;153;0;1751357212637;1751357212641;true
1;1;153;0;1751357212637;1751357212641;true
1;0;153;0;1751357212637;1751357212642;true
0;2;312;56270;1751357212642;1751357212643;false
0;2;313;56535;1751357212667;1751357212682;false
1;2;154;0;1751357212681;1751357212684;true
1;1;154;0;1751357212681;1751357212684;true
1;0;154;0;1751357212681;1751357212685;true
0;2;314;56094;1751357212702;1751357212703;false
1;2;155;0;1751357212702;1751357212703;true
1;1;155;0;1751357212702;1751357212706;true
1;0;155;0;1751357212702;1751357212706;true
0;2;315;53326;1751357212748;1751357212749;false
