frame_nr;sampler_ratio;original_size;encoded_size;encoding_time
1058;25;2074200;77560;7
1059;25;2073870;77323;7
1060;25;2081820;77535;7
1061;25;2089935;77850;7
1062;25;2096670;72531;7
1063;25;2093475;78137;8
1064;25;2095800;77807;7
1065;25;2098095;77293;6
1066;25;2103585;78868;6
1067;25;2115405;79046;7
1068;25;2112420;78976;7
1069;25;2115540;79493;7
1070;25;2110515;78499;7
1071;25;2105640;78582;7
1072;25;2108475;78519;7
1073;25;2094540;77925;6
1074;25;2091975;77440;6
1075;25;2093265;78519;7
1076;25;2099730;78208;7
1077;25;2093655;77759;6
1078;25;2086830;77724;7
1079;25;2080995;77541;7
1080;25;2083065;77168;7
1081;25;2067870;77831;6
1082;25;2072355;77075;7
1083;25;2084985;77844;7
1084;25;2082855;76780;6
1085;25;2068365;77087;6
1086;25;2084115;77574;7
1087;25;2075880;77925;8
1088;25;2088825;77639;6
1089;25;2082255;77914;7
1090;25;2073900;77564;7
1091;25;2073555;77624;7
1092;25;2083410;77807;7
1093;25;2064750;77337;6
1094;25;2075085;77261;6
1095;25;2083725;77584;7
1096;25;2085255;77509;6
1097;25;2097630;78100;6
1098;25;2084610;77718;7
1099;25;2088810;77577;7
1100;25;2069145;76583;6
1101;25;2068875;76746;6
1102;25;2072040;77052;7
1103;25;2061255;76035;7
1104;25;2066130;76434;7
1105;25;2066640;77077;7
1106;25;2078055;77054;7
1107;25;2051820;76218;6
1108;25;2069940;77334;6
1109;25;2066580;76919;6
1110;25;2070795;76184;7
1111;25;2058885;76336;6
1112;25;2067960;76983;7
1113;25;2080095;77074;7
1114;25;2065950;76331;7
1115;25;2065950;76912;7
1116;25;2060115;75583;6
1117;25;2060325;76270;6
1118;25;2060880;76541;6
1119;25;2055465;76378;6
1120;25;2054385;75442;6
1121;25;2074755;76688;7
1122;25;2073030;77165;7
1123;25;2058660;76285;7
1124;25;2072340;77188;7
1125;25;2056320;76227;7
1126;25;2062800;76144;7
1127;25;2060355;77082;7
1128;25;2060385;76622;6
1129;25;2080965;76595;6
1130;25;2082765;77031;6
1131;25;2081880;77305;7
1132;25;2081415;78127;7
1133;25;2095035;78343;6
1134;25;2107515;78540;7
1135;25;2096580;78935;7
1136;25;2094570;78405;7
1137;25;2092800;77892;7
1138;25;2093685;77791;7
1139;25;2099790;78402;8
1140;25;2100735;78257;7
1141;25;2098770;77930;8
1142;25;2101275;78232;8
1143;25;2093535;77817;6
1144;25;2091720;77926;6
1145;25;2095245;77943;6
1146;25;2098935;79599;7
1147;25;2089740;78312;6
1148;25;2092485;77924;7
1149;25;2100240;79059;8
1150;25;2089335;78652;6
1151;25;2107530;77954;7
1152;25;2102415;78277;7
1153;25;2092770;77946;11
1154;25;2105625;78075;7
1155;25;2104905;78459;7
1156;25;2105145;78199;6
1157;25;2090520;77501;7
1158;25;2097330;77957;7
1159;25;2098530;77916;6
1160;25;2101230;78092;7
1161;25;2094000;77619;6
1162;25;2098620;77546;6
1163;25;2096625;78433;7
1164;25;2093970;78435;7
1165;25;2109525;78733;7
1166;25;2127150;79996;7
1167;25;2153190;81998;7
1168;25;2180790;83699;8
1169;25;2214645;85867;7
1170;25;2234670;86575;7
1171;25;2219880;85512;8
1172;25;2204910;85611;7
1173;25;2206035;85847;7
1174;25;2195880;85699;7
1175;25;2200320;85845;8
1176;25;2203080;85786;7
1177;25;2199660;85554;7
1178;25;2199045;85690;7
1179;25;2195625;86004;7
1180;25;2196495;85363;8
1181;25;2197440;85482;8
1182;25;2206260;86011;7
1183;25;2208900;85697;8
1184;25;2186970;85149;9
1185;25;2192895;84644;7
1186;25;2183610;85411;7
1187;25;2193240;85033;10
1188;25;2192430;86159;7
1189;25;2191590;80134;7
1190;25;2191845;80150;7
1191;25;2198025;85611;7
1192;25;2201640;85613;7
1193;25;2186475;84824;7
1194;25;2193780;84797;7
1195;25;2196360;84804;7
1196;25;2182545;84704;7
1197;25;2178465;84109;7
1198;25;2181375;83980;7
1199;25;2161830;83154;8
1200;25;2158875;81754;7
1201;25;2134065;80591;7
1202;25;2118915;79213;7
1203;25;2101845;78905;8
1204;25;2084175;77701;7
1205;25;2077905;77123;6
1206;25;2065170;76738;8
1207;25;2049930;76054;6
1208;25;2050665;76477;6
1209;25;2047950;75881;7
1210;25;2051100;76448;7
1211;25;2056575;76208;7
1212;25;2062035;76459;7
1213;25;2069475;76526;7
1214;25;2057940;76060;6
1215;25;2053620;76433;7
1216;25;2068680;77117;7
1217;25;2066790;77752;7
1218;25;2076330;77773;7
1219;25;2081205;77389;7
1220;25;2093700;78490;7
1221;25;2093850;78646;7
1222;25;2095035;78167;8
1223;25;2089890;78514;7
1224;25;2090160;73464;7
1225;25;2076195;77585;7
1226;25;2085270;77964;7
1227;25;2075025;77632;7
1228;25;2082630;77777;8
1229;25;2091780;77623;7
1230;25;2084025;77899;7
1231;25;2087670;77376;6
1232;25;2083140;77137;8
1233;25;2085375;77432;6
1234;25;2082090;77315;7
1235;25;2089845;76939;6
1236;25;2081055;77277;7
1237;25;2080680;78565;7
1238;25;2087670;77685;7
1239;25;2088540;78122;7
1240;25;2068080;77619;7
1241;25;2076930;76797;7
1242;25;2064720;76787;7
1243;25;2067000;76761;6
1244;25;2064585;76800;7
1245;25;2058030;75837;7
1246;25;2057220;75483;7
1247;25;2061615;75887;7
1248;25;2063205;76073;7
1249;25;2055255;76755;8
1250;25;2056650;75320;7
1251;25;2055495;75412;7
1252;25;2048565;75247;6
1253;25;2057355;76043;6
1254;25;2049180;75698;6
1255;25;2060730;76148;6
1256;25;2079750;76259;6
1257;25;2069565;76996;7
1258;25;2074275;77305;7
1259;25;2077680;77415;6
1260;25;2087385;77914;7
1261;25;2087205;78145;7
1262;25;2087235;77323;7
1263;25;2083290;77297;7
1264;25;2067060;76879;7
1265;25;2062575;76386;8
1266;25;2057220;76441;6
1267;25;2061525;76363;6
1268;25;2069565;77246;7
1269;25;2083305;77038;7
1270;25;2081880;77412;7
1271;25;2085690;77107;7
1272;25;2070990;77334;7
1273;25;2070075;77477;6
1274;25;2080440;76749;6
1275;25;2103330;79593;7
1276;25;2130030;80172;7
1277;25;2164515;82511;7
1278;25;2198970;83784;7
1279;25;2229720;85668;7
1280;25;2214750;85232;8
1281;25;2214480;84598;8
1282;25;2210640;84657;7
1283;25;2214180;84355;7
1284;25;2200290;84858;7
1285;25;2216430;85261;7
1286;25;2193195;84264;8
1287;25;2206560;84586;7
1288;25;2217570;84725;7
1289;25;2218260;84805;7
1290;25;2205615;84282;7
1291;25;2198415;83335;7
1292;25;2194845;84018;7
1293;25;2179605;83248;7
1294;25;2176800;82791;7
1295;25;2152185;82806;7
1296;25;2171205;78428;7
1297;25;2161110;82682;7
1298;25;2161515;82996;7
1299;25;2162355;83583;7
1300;25;2161770;82530;7
1301;25;2146080;83824;7
1302;25;2164545;83419;7
1303;25;2156625;83821;7
1304;25;2162100;83193;7
1305;25;2165295;83563;7
1306;25;2165280;83469;8
1307;25;2176560;83779;7
1308;25;2168175;84150;7
1309;25;2163825;82648;7
1310;25;2154990;82579;7
1311;25;2132805;82439;7
1312;25;2144910;82319;7
1313;25;2147625;81997;7
1314;25;2152305;82357;7
1315;25;2133525;82442;16
1316;25;2138565;82440;8
1317;25;2147445;82539;7
1318;25;2147205;82815;7
1319;25;2137050;82205;7
1320;25;2130000;82086;7
1321;25;2136975;81715;7
1322;25;2146140;82197;7
1323;25;2132475;82698;7
1324;25;2138685;82662;7
1325;25;2160510;83048;7
1326;25;2162130;83638;8
1327;25;2152275;83091;7
1328;25;2164635;84365;7
1329;25;2164095;84154;8
1330;25;2163540;84055;7
1331;25;2155515;83265;8
1332;25;2170215;82808;6
1333;25;2178375;83688;7
1334;25;2172675;83548;7
1335;25;2173830;83354;7
1336;25;2178360;83798;7
1337;25;2184870;84298;7
1338;25;2177295;84458;7
1339;25;2191560;85891;7
1340;25;2196585;85712;7
1341;25;2194740;85637;7
1342;25;2188005;85326;7
1343;25;2179740;84894;8
1344;25;2181975;85369;7
1345;25;2170125;83889;7
1346;25;2167650;83672;7
1347;25;2154960;83023;7
1348;25;2149725;82278;7
1349;25;2131590;81112;7
1350;25;2109900;79722;7
1351;25;2099415;80160;7
1352;25;2080110;78036;6
1353;25;2071680;77709;7
1354;25;2079105;77252;7
1355;25;2070195;77814;7
1356;25;2068620;76860;7
1357;25;2072385;77347;7
1358;25;2062200;76981;7
1359;25;2059020;77139;7
1360;25;2054715;76451;7
1361;25;2048625;76571;7
1362;25;2058120;76790;6
1363;25;2049960;76060;6
1364;25;2036685;76251;7
1365;25;2044950;76637;7
1366;25;2031495;75919;7
1367;25;2055555;76936;6
1368;25;2038515;76318;7
1369;25;2040270;76392;7
1370;25;2031690;75343;7
1371;25;2039055;75216;6
1372;25;2045655;75380;7
1373;25;2027835;74809;7
1374;25;2029125;75413;6
1375;25;2028195;74268;7
1376;25;2028735;75542;6
1377;25;2037330;74943;6
1378;25;2028885;75394;7
1379;25;2038920;75794;6
1380;25;2037045;75466;7
1381;25;2036970;76034;7
1382;25;2047680;75648;7
1383;25;2052060;76348;14
1384;25;2057475;76403;8
1385;25;2060235;77129;6
1386;25;2049225;76499;6
1387;25;2055810;76582;7
1388;25;2055405;76561;6
1389;25;2051325;78028;7
1390;25;2062485;77537;6
1391;25;2052240;76909;7
1392;25;2055030;77144;7
1393;25;2053335;76749;6
1394;25;2054475;72081;6
1395;25;2058930;77915;6
1396;25;2053590;77245;7
1397;25;2048580;77349;6
1398;25;2053035;77452;7
1399;25;2064390;77633;7
1400;25;2049150;77419;7
1401;25;2057265;77867;7
1402;25;2056545;77620;6
1403;25;2065605;78776;9
1404;25;2065440;78456;6
1405;25;2082840;79341;7
1406;25;2086425;79057;7
1407;25;2076930;78366;7
1408;25;2071410;78422;7
1409;25;2079900;78523;8
1410;25;2071680;78186;7
1411;25;2086680;79102;7
1412;25;2084640;78649;7
1413;25;2087985;78507;6
1414;25;2077470;78622;7
1415;25;2082630;78709;6
1416;25;2077620;78997;7
1417;25;2090670;79275;8
1418;25;2082540;79509;7
1419;25;2096175;79034;8
1420;25;2091840;79842;7
1421;25;2092680;78814;7
1422;25;2084205;78818;7
1423;25;2079225;78868;7
1424;25;2077650;79116;6
1425;25;2085810;79209;7
1426;25;2070630;78463;6
1427;25;2077260;78980;7
1428;25;2075310;78820;6
1429;25;2089530;78895;6
1430;25;2083530;78949;7
1431;25;2083155;79313;11
1432;25;2070930;79092;6
1433;25;2078730;78826;6
1434;25;2077260;79909;7
1435;25;2082945;79908;7
1436;25;2091735;79461;11
1437;25;2103615;75230;7
1438;25;2116770;81003;7
1439;25;2111550;81070;7
1440;25;2112975;80769;7
1441;25;2107980;80504;7
1442;25;2112570;80964;7
1443;25;2100510;80946;7
1444;25;2098950;79833;7
1445;25;2104755;80743;8
1446;25;2114340;80723;7
1447;25;2110290;80580;7
1448;25;2118960;81036;7
1449;25;2114280;81065;8
1450;25;2113335;80679;7
1451;25;2098560;80519;7
1452;25;2118045;81717;7
1453;25;2137680;82225;9
1454;25;2170530;84567;7
1455;25;2188245;85026;7
1456;25;2221515;87315;7
1457;25;2229045;87235;7
1458;25;2237970;86873;7
1459;25;2229060;87443;7
1460;25;2229330;86787;8
1461;25;2213220;86191;7
1462;25;2216820;86600;7
1463;25;2240280;86753;8
1464;25;2227965;86594;7
1465;25;2226915;86710;7
1466;25;2223705;86329;8
1467;25;2228115;86413;7
1468;25;2213925;86396;7
1469;25;2201055;86302;9
1470;25;2201220;86088;7
1471;25;2197305;85852;7
1472;25;2188560;85375;8
1473;25;2188035;86255;7
1474;25;2193705;85428;7
1475;25;2184480;85306;7
1476;25;2183850;84935;7
1477;25;2178600;84805;7
1478;25;2184930;85172;7
1479;25;2184720;84844;7
1480;25;2177520;85360;7
1481;25;2176005;85060;7
1482;25;2164860;83850;7
1483;25;2164950;83760;7
1484;25;2152230;84053;7
1485;25;2166660;84465;7
1486;25;2166690;83906;7
1487;25;2157555;84686;7
1488;25;2157585;83040;7
1489;25;2163720;84378;8
1490;25;2175030;84759;7
1491;25;2162070;84378;11
1492;25;2164380;83642;7
1493;25;2149815;83365;7
1494;25;2137995;83213;7
1495;25;2146920;83218;8
1496;25;2167770;83315;8
1497;25;2185980;85530;8
1498;25;2189775;85640;7
1499;25;2192895;85116;8
1500;25;2188080;85918;7
1501;25;2186550;84500;7
1502;25;2180850;83773;7
1503;25;2184015;83208;7
1504;25;2187720;84307;7
1505;25;2191740;84463;8
1506;25;2185680;86140;8
1507;25;2187075;84873;7
1508;25;2189040;85518;7
1509;25;2191935;84617;7
1510;25;2208825;86456;7
1511;25;2204745;87154;7
1512;25;2215815;87296;8
1513;25;2202450;86869;8
1514;25;2218965;87565;7
1515;25;2209740;86832;7
1516;25;2201205;87023;8
1517;25;2195430;85973;7
1518;25;2206200;87812;7
1519;25;2190570;86381;8
1520;25;2193405;86305;7
1521;25;2199510;85142;8
1522;25;2194470;86638;7
1523;25;2194800;85757;7
1524;25;2194185;86637;7
1525;25;2191440;85747;7
1526;25;2197500;86408;7
1527;25;2187540;85174;7
1528;25;2193045;86521;7
1529;25;2195610;86484;8
1530;25;2193420;86253;7
1531;25;2205645;85751;7
1532;25;2196330;86142;7
1533;25;2197215;86548;7
1534;25;2194980;85871;12
1535;25;2200680;86782;7
1536;25;2193135;86321;7
1537;25;2201385;86543;7
1538;25;2192925;85447;8
1539;25;2172270;84622;7
1540;25;2162565;82960;7
1541;25;2161470;84042;7
1542;25;2207355;85805;7
1543;25;2250885;87945;8
1544;25;2260530;87716;7
1545;25;2270805;88477;8
1546;25;2268195;88736;7
1547;25;2256810;87816;8
1548;25;2264160;82412;7
1549;25;2253255;87315;8
1550;25;2246145;87184;7
1551;25;2270640;88121;7
1552;25;2256495;87714;8
1553;25;2234340;87372;7
1554;25;2247030;87620;8
1555;25;2232930;86645;7
1556;25;2224275;86151;8
1557;25;2214855;86856;7
1558;25;2216595;86252;7
1559;25;2231190;86911;7
1560;25;2218170;87135;7
1561;25;2217960;86192;7
1562;25;2214615;86955;8
1563;25;2215485;86593;8
1564;25;2225295;86762;8
1565;25;2213400;87158;7
1566;25;2212470;87349;7
1567;25;2209545;86418;7
1568;25;2220210;87135;7
1569;25;2214915;87045;7
1570;25;2209260;86966;7
1571;25;2218215;86394;7
1572;25;2200140;86293;7
1573;25;2184705;85685;9
1574;25;2178150;84818;8
1575;25;2180475;85071;7
1576;25;2186535;84900;8
1577;25;2188485;80846;7
1578;25;2204700;86090;8
1579;25;2191035;85998;7
1580;25;2177625;85733;8
1581;25;2172225;85121;8
1582;25;2177190;85329;13
1583;25;2185035;84734;7
1584;25;2185515;85105;7
1585;25;2202630;85815;7
1586;25;2183025;80160;8
1587;25;2188965;84522;7
1588;25;2176020;83545;7
1589;25;2183235;85039;7
1590;25;2199720;85645;7
1591;25;2199090;85415;7
1592;25;2187540;85688;7
1593;25;2173800;85224;7
1594;25;2159535;84038;8
1595;25;2173920;84409;8
1596;25;2177295;85240;8
1597;25;2175780;85078;7
1598;25;2185425;85462;7
1599;25;2199945;87054;8
1600;25;2194605;86211;7
1601;25;2203185;86233;7
1602;25;2188185;86240;8
1603;25;2187420;86044;7
1604;25;2184540;85202;7
1605;25;2186760;86038;8
1606;25;2182605;86262;8
1607;25;2182305;84933;7
1608;25;2181225;85164;8
1609;25;2191200;85773;7
1610;25;2183370;85262;7
1611;25;2185800;85883;7
1612;25;2175105;85131;7
1613;25;2192370;85901;7
1614;25;2189805;85732;7
1615;25;2185770;85070;7
1616;25;2189265;80877;8
1617;25;2197830;84884;7
1618;25;2195370;86109;8
1619;25;2186520;85889;7
1620;25;2192265;86598;7
1621;25;2188125;86305;7
1622;25;2201895;85950;7
1623;25;2197230;86321;7
1624;25;2201100;86772;7
1625;25;2213265;86999;8
1626;25;2198955;86383;8
1627;25;2202300;87108;7
1628;25;2209620;80749;7
1629;25;2202870;87170;8
1630;25;2210070;86904;7
1631;25;2223360;87477;7
1632;25;2223420;87289;8
1633;25;2228475;88106;8
1634;25;2214135;85988;7
1635;25;2211435;87057;8
1636;25;2237775;87963;7
1637;25;2238960;86689;7
1638;25;2222385;86723;8
1639;25;2213985;86988;8
1640;25;2232690;87631;7
1641;25;2217675;87616;7
1642;25;2224455;87794;7
1643;25;2217780;87303;7
1644;25;2220300;86940;7
1645;25;2216415;86521;8
1646;25;2217855;87703;7
1647;25;2209605;87524;7
1648;25;2195700;86025;8
1649;25;2196600;86739;8
1650;25;2189385;85992;7
1651;25;2195280;86013;8
1652;25;2186595;85989;8
1653;25;2189295;85723;7
1654;25;2194380;86210;7
1655;25;2196135;85676;7
1656;25;2180730;85458;7
1657;25;2174910;85680;7
1658;25;2188125;85864;8
1659;25;2170320;85044;7
1660;25;2167950;78988;7
1661;25;2151090;81979;7
1662;25;2156775;83268;7
1663;25;2179890;85138;7
1664;25;2186925;85379;7
1665;25;2206920;85934;7
1666;25;2210715;86900;7
1667;25;2208135;81794;7
1668;25;2227875;86778;7
1669;25;2250345;87551;7
1670;25;2247840;87288;7
1671;25;2246235;87887;7
1672;25;2227650;87344;7
1673;25;2230440;87494;8
1674;25;2212995;86917;7
1675;25;2209905;86993;17
1676;25;2213070;87451;8
1677;25;2216385;87356;7
1678;25;2230515;87588;7
1679;25;2220945;86983;7
1680;25;2212350;85979;8
1681;25;2201235;86901;7
1682;25;2202045;85772;7
1683;25;2200845;86499;7
1684;25;2201325;86079;7
1685;25;2189055;85444;7
1686;25;2187765;86297;7
1687;25;2178540;85188;12
1688;25;2178000;85487;7
1689;25;2204235;86450;7
1690;25;2202690;86246;8
1691;25;2210670;86271;8
1692;25;2218635;87237;7
1693;25;2213070;87144;7
1694;25;2208945;87656;7
1695;25;2225835;85885;7
1696;25;2259780;87196;7
1697;25;2249010;86935;8
1698;25;2250420;86651;7
1699;25;2204250;86582;8
1700;25;2195325;85683;8
1701;25;2196090;86178;7
1702;25;2201430;86105;7
1703;25;2202900;85883;7
1704;25;2207820;86288;7
1705;25;2210745;86360;7
1706;25;2199090;85870;7
1707;25;2198025;86044;7
1708;25;2205135;87106;8
1709;25;2200170;86156;7
1710;25;2191035;86123;8
1711;25;2211675;86933;7
1712;25;2207985;86073;7
1713;25;2209425;85636;8
1714;25;2203410;86034;8
1715;25;2192835;85622;7
1716;25;2200410;85970;7
1717;25;2208555;86082;7
1718;25;2202390;86286;7
1719;25;2201175;86150;7
1720;25;2193915;85938;7
1721;25;2192520;85829;7
1722;25;2189205;85688;7
1723;25;2187870;85806;7
1724;25;2195760;86275;7
1725;25;2197275;85214;7
1726;25;2175660;84902;7
1727;25;2173860;84462;7
1728;25;2165400;84301;7
1729;25;2146725;83285;7
1730;25;2156760;83194;7
1731;25;2129430;82330;7
1732;25;2121225;81219;7
1733;25;2095920;79731;7
1734;25;2079495;78650;6
1735;25;2070525;78655;6
1736;25;2072295;78240;6
1737;25;2065515;77677;6
1738;25;2070780;76924;7
1739;25;2050365;76956;6
1740;25;2058435;76828;6
1741;25;2062695;77998;7
1742;25;2072115;77512;6
1743;25;2076525;78173;7
1744;25;2072055;78262;6
1745;25;2080860;78730;6
1746;25;2082270;78271;7
1747;25;2071410;77737;7
1748;25;2080425;78271;7
1749;25;2074770;78775;7
1750;25;2081970;78530;7
1751;25;2088045;78604;13
1752;25;2085630;78888;7
1753;25;2090250;78252;7
1754;25;2083140;78179;7
1755;25;2088660;78181;7
1756;25;2076345;77639;7
1757;25;2066445;77112;7
1758;25;2066970;78033;7
1759;25;2074410;77166;7
1760;25;2073285;77934;7
1761;25;2075355;77588;7
1762;25;2076105;77750;7
1763;25;2087880;77645;6
1764;25;2090925;77899;8
1765;25;2078085;77566;7
1766;25;2085990;78822;7
1767;25;2093850;78777;7
1768;25;2101920;79112;7
1769;25;2093370;78446;6
1770;25;2096955;78820;7
1771;25;2081130;77947;7
1772;25;2083395;77135;7
1773;25;2080290;78078;10
1774;25;2064000;77286;7
1775;25;2060550;77004;6
1776;25;2074770;77921;6
1777;25;2079075;77871;7
1778;25;2081460;77996;6
1779;25;2068515;77638;7
1780;25;2077395;78331;7
1781;25;2075850;77566;6
1782;25;2076480;77399;7
1783;25;2076855;77950;7
1784;25;2085630;77888;7
1785;25;2075850;77935;7
1786;25;2086425;77865;7
1787;25;2095365;78175;6
1788;25;2089215;77702;6
1789;25;2091735;77999;6
1790;25;2086725;77657;6
1791;25;2076630;77550;7
1792;25;2055510;76931;6
1793;25;2048130;76171;7
1794;25;2047110;76183;6
1795;25;2055435;75961;7
1796;25;2053890;71985;6
1797;25;2054910;76387;7
1798;25;2069550;76607;6
1799;25;2066115;76646;8
1800;25;2067120;77439;6
1801;25;2072895;77247;7
1802;25;2078550;76794;7
1803;25;2068380;77714;6
1804;25;2075835;78087;6
1805;25;2068620;77438;6
1806;25;2075430;77330;7
1807;25;2074365;77237;7
1808;25;2072340;77103;7
1809;25;2064810;77115;6
1810;25;2057160;76754;7
1811;25;2060265;76412;7
1812;25;2052495;76272;6
1813;25;2068530;77264;7
1814;25;2070330;77505;7
1815;25;2069475;77369;7
1816;25;2064030;77496;6
1817;25;2069505;77239;7
1818;25;2072055;77451;7
1819;25;2070705;77652;11
1820;25;2072160;73460;7
1821;25;2077380;77321;6
1822;25;2070060;77436;6
1823;25;2077185;78042;7
1824;25;2076810;77988;7
1825;25;2084520;78053;7
1826;25;2065440;77655;6
1827;25;2064510;77062;7
1828;25;2056740;77009;6
1829;25;2039730;75920;7
1830;25;2036505;75142;6
1831;25;2040645;75040;6
1832;25;2051850;75517;10
1833;25;2049405;76264;6
1834;25;2043420;75969;6
1835;25;2066790;76430;6
1836;25;2051970;76594;6
1837;25;2058885;77294;7
1838;25;2070315;76891;6
1839;25;2062230;76991;7
1840;25;2063385;77289;7
1841;25;2075595;78064;6
1842;25;2084880;77215;7
1843;25;2084940;78555;6
1844;25;2073390;77843;7
1845;25;2078025;78028;7
1846;25;2066880;76693;7
1847;25;2066265;76550;6
1848;25;2065770;77202;7
1849;25;2064945;76998;8
1850;25;2063400;77006;7
1851;25;2060760;76427;6
1852;25;2074200;77002;6
1853;25;2078070;77368;7
1854;25;2063895;77047;6
1855;25;2067495;77650;7
1856;25;2068320;77703;7
1857;25;2068635;77347;6
1858;25;2066445;76915;6
1859;25;2063730;76934;6
1860;25;2062020;77776;7
1861;25;2077425;77965;7
1862;25;2076300;77738;7
1863;25;2070690;77942;7
1864;25;2071770;77855;7
1865;25;2063025;77046;7
1866;25;2063535;76199;6
1867;25;2068050;75367;7
1868;25;2052465;74934;6
1869;25;2040885;75671;7
1870;25;2043510;75519;7
1871;25;2043405;75032;6
1872;25;2048430;75678;6
1873;25;2052960;76218;7
1874;25;2049180;75796;6
1875;25;2041080;75670;6
1876;25;2051715;76066;6
1877;25;2060535;76608;6
1878;25;2055840;76475;6
1879;25;2068545;77015;6
1880;25;2072190;77203;6
1881;25;2067765;77082;7
1882;25;2064165;77223;7
1883;25;2067150;77034;7
1884;25;2068305;77176;6
1885;25;2064480;77229;7
1886;25;2053950;76721;6
1887;25;2075475;76512;7
1888;25;2056905;76269;7
1889;25;2070780;76498;7
1890;25;2059725;77789;7
1891;25;2069145;76633;7
1892;25;2074455;76995;9
1893;25;2071860;77732;7
1894;25;2063790;77451;7
1895;25;2061765;76651;6
1896;25;2072700;77109;6
1897;25;2082570;78012;6
1898;25;2094810;78228;7
1899;25;2122350;80552;8
